dataset,backbone,perturbation,severity,tag,n_pairs,n_flip,flip_rate,auc_total_drift,auc_pred_margin,firstorder_recall
WRD25,convnext_tiny,shot_noise,60,shot_noise_60,1553,370,0.23824855119124275,0.6018174133558749,0.8329853099083867,0.4702702702702703
WRD25,convnext_tiny,shot_noise,30,shot_noise_30,1553,555,0.3573728267868641,0.6446090378956111,0.8193323584105148,0.45045045045045046
WRD25,convnext_tiny,shot_noise,15,shot_noise_15,1553,911,0.5866065679330328,0.6436355926697238,0.8417011192383844,0.4478594950603732
WRD25,convnext_tiny,impulse_noise,0.01,impulse_noise_0_01,1553,95,0.061171925305859624,0.46313984549851994,0.9805934589560321,0.8105263157894737
WRD25,convnext_tiny,impulse_noise,0.03,impulse_noise_0_03,1553,236,0.1519639407598197,0.5367119030153276,0.8964840482349459,0.6228813559322034
WRD25,convnext_tiny,impulse_noise,0.05,impulse_noise_0_05,1553,441,0.28396651641983256,0.6274388652343431,0.8537822802982105,0.5306122448979592
WRD25,convnext_tiny,motion_blur,5,motion_blur_5,1553,140,0.0901481004507405,0.5804721463957133,0.9380699625922555,0.6571428571428571
WRD25,convnext_tiny,motion_blur,9,motion_blur_9,1553,420,0.27044430135222153,0.5816899928550414,0.9046442230908249,0.6428571428571429
WRD25,convnext_tiny,motion_blur,15,motion_blur_15,1553,667,0.42949130714745654,0.6060888855797835,0.8565779187155859,0.5067466266866567
WRD25,convnext_tiny,zoom_blur,1.05,zoom_blur_1_05,1553,434,0.27945911139729557,0.7664317218714867,0.8263035214950807,0.49078341013824883
WRD25,convnext_tiny,zoom_blur,1.1,zoom_blur_1_1,1553,831,0.5350933676754669,0.7200991029730891,0.8219913264064588,0.48736462093862815
WRD25,convnext_tiny,zoom_blur,1.2,zoom_blur_1_2,1553,1075,0.6922086284610431,0.7132237034153937,0.8496604067334825,0.4306976744186046
WRD25,convnext_tiny,contrast,0.5,contrast_0_5,1553,88,0.056664520283322604,0.5869260006205399,0.9797393732547317,0.7727272727272727
WRD25,convnext_tiny,contrast,0.75,contrast_0_75,1553,38,0.02446877012234385,0.6013548723293383,0.9897168664234844,0.8421052631578947
WRD25,convnext_tiny,contrast,1.25,contrast_1_25,1553,39,0.025112685125563427,0.5206025810385124,0.997832198624801,0.9487179487179487
WRD25,convnext_tiny,contrast,1.5,contrast_1_5,1553,68,0.0437862202189311,0.5836452762923351,0.9872251931075462,0.7941176470588235
WRD25,convnext_tiny,pixelate,0.5,pixelate_0_5,1553,808,0.5202833226014166,0.7840487740049173,0.8326500099674397,0.5074257425742574
WRD25,convnext_tiny,pixelate,0.33,pixelate_0_33,1553,1436,0.9246619446233098,0.9104855605551986,0.9464323976858796,0.5396935933147632
WRD25,convnext_tiny,pixelate,0.25,pixelate_0_25,1553,1441,0.9278815196394076,0.9515527411519777,0.9627304946961436,0.5301873698820264
WRD25,convnext_tiny,scratch,mild,scratch_mild,1553,116,0.0746941403734707,0.5831533606891752,0.956440621025604,0.7327586206896551
WRD25,convnext_tiny,scratch,moderate,scratch_moderate,1553,340,0.2189311010946555,0.5992253043014403,0.8775350370981039,0.5529411764705883
WRD25,convnext_tiny,scratch,severe,scratch_severe,1553,556,0.3580167417900837,0.6383872841546222,0.8382900500061334,0.5035971223021583
WRD25,convnext_tiny,rotation,45,rotation_45,1553,1016,0.6542176432710882,0.780364264871919,0.7851801346060794,0.37106299212598426
WRD25,convnext_tiny,rotation,90,rotation_90,1553,131,0.08435286542176433,0.589351091356116,0.9660461021462083,0.7938931297709924
WRD25,convnext_tiny,rotation,135,rotation_135,1553,1011,0.6509980682549903,0.7691016895332158,0.7828134067690826,0.3798219584569733
WRD25,convnext_tiny,rotation,180,rotation_180,1553,70,0.04507405022537025,0.567165976302861,0.9667084095944514,0.7142857142857143
WRD25,convnext_tiny,compound,mild,compound_mild,1553,1134,0.7301996136509981,0.8080968796959249,0.8543731821377009,0.4708994708994709
WRD25,convnext_tiny,compound,moderate,compound_moderate,1553,1431,0.9214423696072118,0.9471079492731209,0.9195048745002348,0.5387840670859538
WRD25,convnext_tiny,compound,severe,compound_severe,1553,1508,0.9710238248551192,0.9895078101974654,0.9670203359858531,0.5590185676392573
WRD25,convnext_tiny,compound_optical,mild,compound_optical_mild,1553,450,0.2897617514488088,0.5888435579732045,0.7767039387528961,0.43777777777777777
WRD25,convnext_tiny,compound_optical,moderate,compound_optical_moderate,1553,1064,0.6851255634256278,0.7131863400833371,0.8839968018205021,0.45864661654135336
WRD25,convnext_tiny,compound_optical,severe,compound_optical_severe,1553,1239,0.7978106889890535,0.8053109400944876,0.8827233797545793,0.45036319612590797
WRD25,convnext_tiny,compound_digital,mild,compound_digital_mild,1553,515,0.33161622665808116,0.8275417625381147,0.7619114428419104,0.39805825242718446
WRD25,convnext_tiny,compound_digital,moderate,compound_digital_moderate,1553,948,0.6104314230521571,0.7928418244586253,0.771858981064965,0.4578059071729958
WRD25,convnext_tiny,compound_digital,severe,compound_digital_severe,1553,1170,0.7533805537669027,0.7889736894958826,0.8029568632701792,0.5102564102564102
WRD25,convnext_tiny,compound_field,mild,compound_field_mild,1553,597,0.3844172569220863,0.7086460895832019,0.8270606869774254,0.5276381909547738
WRD25,convnext_tiny,compound_field,moderate,compound_field_moderate,1553,1073,0.690920798454604,0.757813956197577,0.81378339546443,0.5191053122087604
WRD25,convnext_tiny,compound_field,severe,compound_field_severe,1553,1197,0.7707662588538313,0.7266832812367998,0.8773689842583987,0.543859649122807
WRD25,swin_tiny,gaussian_blur,2,blur_2,1616,301,0.18626237623762376,0.636944026881245,0.8347106602832131,0.5614617940199336
WRD25,swin_tiny,gaussian_blur,4,blur_4,1616,859,0.531559405940594,0.6366439425278695,0.7729472536496771,0.4051222351571595
WRD25,swin_tiny,gaussian_blur,6,blur_6,1616,1112,0.6881188118811881,0.7294441232728103,0.8228328051844239,0.47931654676258995
WRD25,swin_tiny,gaussian_blur,8,blur_8,1616,1154,0.7141089108910891,0.7727450914192682,0.8441783519773122,0.5632582322357019
WRD25,swin_tiny,gaussian_blur,10,blur_10,1616,1224,0.7574257425742574,0.7755508453381353,0.8346797052154196,0.5735294117647058
WRD25,swin_tiny,gaussian_blur,12,blur_12,1616,1272,0.7871287128712872,0.7878866827555944,0.8091748025449759,0.5235849056603774
WRD25,swin_tiny,defocus_blur,3,defocus_3,1616,292,0.1806930693069307,0.6522381844141869,0.8554168563506188,0.5445205479452054
WRD25,swin_tiny,defocus_blur,5,defocus_5,1616,619,0.38304455445544555,0.599169074266418,0.7850644016054625,0.40226171243941844
WRD25,swin_tiny,defocus_blur,8,defocus_8,1616,871,0.5389851485148515,0.5860408848889266,0.7919771303523682,0.4006888633754305
WRD25,swin_tiny,defocus_blur,11,defocus_11,1616,1046,0.6472772277227723,0.6836821978464326,0.8028345241689309,0.4397705544933078
WRD25,swin_tiny,defocus_blur,15,defocus_15,1616,1194,0.7388613861386139,0.713606539808045,0.8188831201822699,0.5008375209380235
WRD25,swin_tiny,resize,1.33,resize_1_33,1616,143,0.08849009900990099,0.5318317120761112,0.9597273059594853,0.7832167832167832
WRD25,swin_tiny,resize,1.67,resize_1_67,1616,244,0.15099009900990099,0.5996257109401137,0.9180686326052668,0.7049180327868853
WRD25,swin_tiny,resize,2.0,resize_2_0,1616,391,0.24195544554455445,0.6041881100266193,0.8469523461558537,0.6010230179028133
WRD25,swin_tiny,illumination,0.7,brightness_0_7,1616,33,0.02042079207920792,0.5564807902142077,0.9969754398055093,0.9393939393939394
WRD25,swin_tiny,illumination,0.85,brightness_0_85,1616,21,0.012995049504950494,0.5816091954022988,0.999880579190924,0.9523809523809523
WRD25,swin_tiny,illumination,1.15,brightness_1_15,1616,27,0.01670792079207921,0.8144535347178518,0.9933337995012004,0.9259259259259259
WRD25,swin_tiny,illumination,1.3,brightness_1_3,1616,42,0.02599009900990099,0.7181884189508076,0.9900163369032493,0.8809523809523809
WRD25,swin_tiny,jpeg,10,jpeg_10,1616,581,0.359529702970297,0.6611730566156968,0.8449982123109414,0.5283993115318416
WRD25,swin_tiny,jpeg,20,jpeg_20,1616,338,0.20915841584158415,0.6900598197997981,0.9003203970701262,0.6301775147928994
WRD25,swin_tiny,jpeg,30,jpeg_30,1616,217,0.1342821782178218,0.6660089662464631,0.9125807439810529,0.6451612903225806
WRD25,swin_tiny,jpeg,50,jpeg_50,1616,117,0.0724009900990099,0.6060108448367287,0.941408232268806,0.6666666666666666
WRD25,swin_tiny,jpeg,70,jpeg_70,1616,81,0.05012376237623763,0.6462058149354566,0.9369847589174407,0.7283950617283951
WRD25,swin_tiny,red_channel_shift,-45,color_shift_-45,1616,102,0.06311881188118812,0.5021822467428186,0.9744152614810785,0.7941176470588235
WRD25,swin_tiny,red_channel_shift,-30,color_shift_-30,1616,71,0.04393564356435643,0.47335794703496065,0.9767993071698802,0.7887323943661971
WRD25,swin_tiny,red_channel_shift,30,color_shift_30,1616,73,0.04517326732673267,0.5726968456751215,0.9939630145864221,0.9178082191780822
WRD25,swin_tiny,red_channel_shift,45,color_shift_45,1616,92,0.05693069306930693,0.5951051295218532,0.985428791509757,0.8695652173913043
WRD25,swin_tiny,green_channel_shift,-45,green_channel_shift_-45,1616,149,0.0922029702970297,0.6357722238234447,0.9678200043004259,0.7919463087248322
WRD25,swin_tiny,green_channel_shift,-30,green_channel_shift_-30,1616,98,0.06064356435643564,0.591456938506628,0.9806875319297679,0.7857142857142857
WRD25,swin_tiny,green_channel_shift,30,green_channel_shift_30,1616,91,0.05631188118811881,0.5831093496667267,0.9756152044676636,0.7692307692307693
WRD25,swin_tiny,green_channel_shift,45,green_channel_shift_45,1616,109,0.06745049504950495,0.5970029769333325,0.9657743983733403,0.7706422018348624
WRD25,swin_tiny,blue_channel_shift,-45,blue_channel_shift_-45,1616,115,0.07116336633663366,0.6486168641195724,0.9933377748167889,0.9130434782608695
WRD25,swin_tiny,blue_channel_shift,-30,blue_channel_shift_-30,1616,78,0.04826732673267327,0.6234578706945417,0.9978910339768599,0.9230769230769231
WRD25,swin_tiny,blue_channel_shift,30,blue_channel_shift_30,1616,58,0.03589108910891089,0.6401277057235182,0.9496480899473242,0.7931034482758621
WRD25,swin_tiny,blue_channel_shift,45,blue_channel_shift_45,1616,95,0.058787128712871284,0.5736496072528461,0.955507110972698,0.7157894736842105
WRD25,swin_tiny,gaussian_noise,0.02,gaussian_noise_0_02,1616,117,0.0724009900990099,0.4706242908377666,0.9720725497910288,0.7948717948717948
WRD25,swin_tiny,gaussian_noise,0.05,gaussian_noise_0_05,1616,142,0.08787128712871287,0.6219638045368547,0.9215749039692701,0.7183098591549296
WRD25,swin_tiny,gaussian_noise,0.1,gaussian_noise_0_1,1616,252,0.15594059405940594,0.6473010636317087,0.915360401247498,0.753968253968254
WRD25,swin_tiny,shot_noise,60,shot_noise_60,1616,275,0.17017326732673269,0.6278299776286353,0.8983038438071995,0.6327272727272727
WRD25,swin_tiny,shot_noise,30,shot_noise_30,1616,350,0.21658415841584158,0.6908395396073121,0.8935364477544573,0.6542857142857142
WRD25,swin_tiny,shot_noise,15,shot_noise_15,1616,468,0.2896039603960396,0.6884110977098783,0.8302715238690849,0.5576923076923077
WRD25,swin_tiny,impulse_noise,0.01,impulse_noise_0_01,1616,90,0.055693069306930694,0.6435925440512595,0.9701689238386486,0.7777777777777778
WRD25,swin_tiny,impulse_noise,0.03,impulse_noise_0_03,1616,182,0.11262376237623763,0.699411467193894,0.9235941882385398,0.6978021978021978
WRD25,swin_tiny,impulse_noise,0.05,impulse_noise_0_05,1616,316,0.19554455445544555,0.7147115384615385,0.8633203505355405,0.6455696202531646
WRD25,swin_tiny,motion_blur,5,motion_blur_5,1616,186,0.1150990099009901,0.6294589818783367,0.9046732837055418,0.6344086021505376
WRD25,swin_tiny,motion_blur,9,motion_blur_9,1616,337,0.20853960396039603,0.6526252659370846,0.8174204160798844,0.49258160237388726
WRD25,swin_tiny,motion_blur,15,motion_blur_15,1616,651,0.40284653465346537,0.6110702546102846,0.8091210811585205,0.3717357910906298
WRD25,swin_tiny,zoom_blur,1.05,zoom_blur_1_05,1616,485,0.3001237623762376,0.7872040981888122,0.7498701085618967,0.334020618556701
WRD25,swin_tiny,zoom_blur,1.1,zoom_blur_1_1,1616,964,0.5965346534653465,0.8403229450398392,0.704345709339918,0.28734439834024894
WRD25,swin_tiny,zoom_blur,1.2,zoom_blur_1_2,1616,1198,0.7413366336633663,0.8595585944676535,0.6819579682245529,0.35141903171953254
WRD25,swin_tiny,contrast,0.5,contrast_0_5,1616,66,0.04084158415841584,0.5957233626588465,0.9815933528836753,0.8181818181818182
WRD25,swin_tiny,contrast,0.75,contrast_0_75,1616,34,0.02103960396039604,0.6107310180709452,0.9982338067970551,0.9705882352941176
WRD25,swin_tiny,contrast,1.25,contrast_1_25,1616,28,0.017326732673267328,0.6706211766822598,0.9999775098956459,0.9642857142857143
WRD25,swin_tiny,contrast,1.5,contrast_1_5,1616,49,0.03032178217821782,0.5831173567065626,0.9964184780485263,0.8979591836734694
WRD25,swin_tiny,pixelate,0.5,pixelate_0_5,1616,1150,0.7116336633663366,0.7374575480500094,0.8516719537227093,0.3826086956521739
WRD25,swin_tiny,pixelate,0.33,pixelate_0_33,1616,1295,0.8013613861386139,0.7678947305115529,0.8881102731570022,0.40077220077220077
WRD25,swin_tiny,pixelate,0.25,pixelate_0_25,1616,1532,0.948019801980198,0.9488297277135396,0.99800292179535,0.4412532637075718
WRD25,swin_tiny,scratch,mild,scratch_mild,1616,69,0.0426980198019802,0.6069953064837974,0.9913436946685028,0.927536231884058
WRD25,swin_tiny,scratch,moderate,scratch_moderate,1616,167,0.10334158415841584,0.6290648516631333,0.936590586942058,0.6706586826347305
