dataset,backbone,perturbation,severity,tag,rule,protocol,n_splits,test_size,split_seed,accuracy,accuracy_std,acc_clean,drop
PCA11,convnext_tiny,green_channel_shift,-45,green_channel_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.8583603520148216,0.0059704985805732,0.9369152385363596,0.0785548865215378
PCA11,convnext_tiny,green_channel_shift,30,green_channel_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.8805002315886986,0.0045381931316038,0.9369152385363596,0.0564150069476608
PCA11,convnext_tiny,green_channel_shift,45,green_channel_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.8690134321445114,0.0067401462764543,0.9369152385363596,0.067901806391848
PCA11,convnext_tiny,illumination,0.7,brightness_0_7,linear_probe,split_disjoint_v1,5,0.2,42,0.9345993515516442,0.0062376084741204,0.9369152385363596,0.0023158869847152
PCA11,convnext_tiny,illumination,0.85,brightness_0_85,linear_probe,split_disjoint_v1,5,0.2,42,0.9359888837424734,0.0054756893769825,0.9369152385363596,0.0009263547938861
PCA11,convnext_tiny,illumination,1.15,brightness_1_15,linear_probe,split_disjoint_v1,5,0.2,42,0.9358962482630848,0.0049419096501525,0.9369152385363596,0.0010189902732747
PCA11,convnext_tiny,illumination,1.3,brightness_1_3,linear_probe,split_disjoint_v1,5,0.2,42,0.923390458545623,0.0025970997255907,0.9369152385363596,0.0135247799907365
PCA11,convnext_tiny,impulse_noise,0.01,impulse_noise_0_01,linear_probe,split_disjoint_v1,5,0.2,42,0.9042149143121816,0.006013462664981,0.9369152385363596,0.032700324224178
PCA11,convnext_tiny,impulse_noise,0.03,impulse_noise_0_03,linear_probe,split_disjoint_v1,5,0.2,42,0.8465030106530801,0.0086434412564553,0.9369152385363596,0.0904122278832794
PCA11,convnext_tiny,impulse_noise,0.05,impulse_noise_0_05,linear_probe,split_disjoint_v1,5,0.2,42,0.7812876331635017,0.0092236286709729,0.9369152385363596,0.1556276053728578
PCA11,convnext_tiny,jpeg,10,jpeg_10,linear_probe,split_disjoint_v1,5,0.2,42,0.7082908754052802,0.0064738879887563,0.9369152385363596,0.2286243631310792
PCA11,convnext_tiny,jpeg,20,jpeg_20,linear_probe,split_disjoint_v1,5,0.2,42,0.7982399258916166,0.0048983062774996,0.9369152385363596,0.1386753126447428
PCA11,convnext_tiny,jpeg,30,jpeg_30,linear_probe,split_disjoint_v1,5,0.2,42,0.8282538212135246,0.0045889638078743,0.9369152385363596,0.1086614173228348
PCA11,convnext_tiny,jpeg,50,jpeg_50,linear_probe,split_disjoint_v1,5,0.2,42,0.8624363131079203,0.0031821332167332,0.9369152385363596,0.0744789254284391
PCA11,convnext_tiny,jpeg,70,jpeg_70,linear_probe,split_disjoint_v1,5,0.2,42,0.8823529411764707,0.0064246561869012,0.9369152385363596,0.0545622973598888
PCA11,convnext_tiny,motion_blur,15,motion_blur_15,linear_probe,split_disjoint_v1,5,0.2,42,0.5459008800370542,0.0082938505921628,0.9369152385363596,0.3910143584993053
PCA11,convnext_tiny,motion_blur,5,motion_blur_5,linear_probe,split_disjoint_v1,5,0.2,42,0.8666049096804075,0.0054960248167452,0.9369152385363596,0.070310328855952
PCA11,convnext_tiny,motion_blur,9,motion_blur_9,linear_probe,split_disjoint_v1,5,0.2,42,0.7455303381194998,0.0057969385260442,0.9369152385363596,0.1913849004168597
PCA11,convnext_tiny,pixelate,0.25,pixelate_0_25,linear_probe,split_disjoint_v1,5,0.2,42,0.1855488652153775,0.0073969299778331,0.9369152385363596,0.751366373320982
PCA11,convnext_tiny,pixelate,0.33,pixelate_0_33,linear_probe,split_disjoint_v1,5,0.2,42,0.1919407132931913,0.0048454643188965,0.9369152385363596,0.7449745252431682
PCA11,convnext_tiny,pixelate,0.5,pixelate_0_5,linear_probe,split_disjoint_v1,5,0.2,42,0.4920796665122742,0.0072740974263642,0.9369152385363596,0.4448355720240853
PCA11,convnext_tiny,red_channel_shift,-30,color_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.9162575266327004,0.0020796613543903,0.9369152385363596,0.0206577119036591
PCA11,convnext_tiny,red_channel_shift,-45,color_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.9006947660954145,0.0039476194076262,0.9369152385363596,0.0362204724409449
PCA11,convnext_tiny,red_channel_shift,30,color_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.922000926354794,0.0053903979716447,0.9369152385363596,0.0149143121815654
PCA11,convnext_tiny,red_channel_shift,45,color_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.8927281148679944,0.0063480654743906,0.9369152385363596,0.044187123668365
PCA11,convnext_tiny,resize,1.33,resize_1_33,linear_probe,split_disjoint_v1,5,0.2,42,0.9066234367762852,0.0057374201268001,0.9369152385363596,0.0302918017600741
PCA11,convnext_tiny,resize,1.67,resize_1_67,linear_probe,split_disjoint_v1,5,0.2,42,0.833626679018064,0.0061753898332557,0.9369152385363596,0.1032885595182955
PCA11,convnext_tiny,resize,2.0,resize_2_0,linear_probe,split_disjoint_v1,5,0.2,42,0.7234830940250115,0.0079093558892585,0.9369152385363596,0.2134321445113479
PCA11,convnext_tiny,rotation,135,rotation_135,linear_probe,split_disjoint_v1,5,0.2,42,0.5554423344140805,0.0104657595127363,0.9369152385363596,0.3814729041222789
PCA11,convnext_tiny,rotation,180,rotation_180,linear_probe,split_disjoint_v1,5,0.2,42,0.9355257063455305,0.0040738551972757,0.9369152385363596,0.0013895321908291
PCA11,convnext_tiny,rotation,45,rotation_45,linear_probe,split_disjoint_v1,5,0.2,42,0.5509031959240389,0.0119768754859798,0.9369152385363596,0.3860120426123206
PCA11,convnext_tiny,rotation,90,rotation_90,linear_probe,split_disjoint_v1,5,0.2,42,0.9232051875868456,0.00231403353345,0.9369152385363596,0.0137100509495138
PCA11,convnext_tiny,scratch,mild,scratch_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.8562297359888837,0.0089459210045449,0.9369152385363596,0.0806855025474757
PCA11,convnext_tiny,scratch,moderate,scratch_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.6553033811949975,0.0172147529962855,0.9369152385363596,0.2816118573413619
PCA11,convnext_tiny,scratch,severe,scratch_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.4675312644742936,0.0100397373551366,0.9369152385363596,0.4693839740620659
PCA11,convnext_tiny,shot_noise,15,shot_noise_15,linear_probe,split_disjoint_v1,5,0.2,42,0.5593330245484021,0.0049157940385073,0.9369152385363596,0.3775822139879574
PCA11,convnext_tiny,shot_noise,30,shot_noise_30,linear_probe,split_disjoint_v1,5,0.2,42,0.6706808707735062,0.0050313943914776,0.9369152385363596,0.2662343677628532
PCA11,convnext_tiny,shot_noise,60,shot_noise_60,linear_probe,split_disjoint_v1,5,0.2,42,0.7369152385363594,0.0063440087700839,0.9369152385363596,0.2
PCA11,convnext_tiny,zoom_blur,1.05,zoom_blur_1_05,linear_probe,split_disjoint_v1,5,0.2,42,0.8213061602593793,0.0092561341338003,0.9369152385363596,0.1156090782769801
PCA11,convnext_tiny,zoom_blur,1.1,zoom_blur_1_1,linear_probe,split_disjoint_v1,5,0.2,42,0.5801760074108383,0.0088736859767136,0.9369152385363596,0.3567392311255212
PCA11,convnext_tiny,zoom_blur,1.2,zoom_blur_1_2,linear_probe,split_disjoint_v1,5,0.2,42,0.4635479388605835,0.0107169281067009,0.9369152385363596,0.4733672996757759
PCA11,dinov2_b,blue_channel_shift,-30,blue_channel_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.927836961556276,0.0033834149824455,0.9369152385363596,0.0090782769800835
PCA11,dinov2_b,blue_channel_shift,-45,blue_channel_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.9194997684113017,0.0055069435656144,0.9369152385363596,0.0174154701250579
PCA11,dinov2_b,blue_channel_shift,30,blue_channel_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.9328392774432608,0.0023978099315506,0.9369152385363596,0.0040759610930987
PCA11,dinov2_b,blue_channel_shift,45,blue_channel_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.9260768874478924,0.0042410460925464,0.9369152385363596,0.0108383510884669
PCA11,dinov2_b,clean,0,original,linear_probe,split_disjoint_v1,5,0.2,42,0.9369152385363596,0.0031604858006914,0.9369152385363596,0.0
PCA11,dinov2_b,compound,mild,compound_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.3502547475683187,0.0067719006512263,0.9369152385363596,0.5866604909680408
PCA11,dinov2_b,compound,moderate,compound_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.1123668364983788,0.0088736859767136,0.9369152385363596,0.8245484020379806
PCA11,dinov2_b,compound,severe,compound_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.0567855488652153,0.0013295692537663,0.9369152385363596,0.8801296896711441
PCA11,dinov2_b,compound_digital,mild,compound_digital_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.8456692913385826,0.0066890257335935,0.9369152385363596,0.0912459471977769
PCA11,dinov2_b,compound_digital,moderate,compound_digital_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.5762853172765169,0.0078461758880443,0.9369152385363596,0.3606299212598426
PCA11,dinov2_b,compound_digital,severe,compound_digital_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.6443723946271422,0.0092885258435239,0.9369152385363596,0.2925428439092172
PCA11,dinov2_b,compound_field,mild,compound_field_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.7380268642890228,0.0058631745802488,0.9369152385363596,0.1988883742473367
PCA11,dinov2_b,compound_field,moderate,compound_field_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.5695229272811486,0.0091872728249874,0.9369152385363596,0.3673923112552109
PCA11,dinov2_b,compound_field,severe,compound_field_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.3584993052339045,0.0136082748890811,0.9369152385363596,0.578415933302455
PCA11,dinov2_b,compound_optical,mild,compound_optical_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.7631310792033348,0.0042309169973762,0.9369152385363596,0.1737841593330247
PCA11,dinov2_b,compound_optical,moderate,compound_optical_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.4147290412227883,0.0109278459309373,0.9369152385363596,0.5221861973135711
PCA11,dinov2_b,compound_optical,severe,compound_optical_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.2448355720240852,0.0139002615891821,0.9369152385363596,0.6920796665122743
PCA11,dinov2_b,contrast,0.5,contrast_0_5,linear_probe,split_disjoint_v1,5,0.2,42,0.9144048170449282,0.0036281900931109,0.9369152385363596,0.0225104214914313
PCA11,dinov2_b,contrast,0.75,contrast_0_75,linear_probe,split_disjoint_v1,5,0.2,42,0.9318202871699862,0.0029205896749299,0.9369152385363596,0.0050949513663732
PCA11,dinov2_b,contrast,1.25,contrast_1_25,linear_probe,split_disjoint_v1,5,0.2,42,0.9354330708661416,0.0035949250415807,0.9369152385363596,0.0014821676702178
PCA11,dinov2_b,contrast,1.5,contrast_1_5,linear_probe,split_disjoint_v1,5,0.2,42,0.9323761000463178,0.004173739815125,0.9369152385363596,0.0045391384900417
PCA11,dinov2_b,defocus_blur,11,defocus_11,linear_probe,split_disjoint_v1,5,0.2,42,0.3219082908754053,0.0099426829939777,0.9369152385363596,0.6150069476609542
PCA11,dinov2_b,defocus_blur,15,defocus_15,linear_probe,split_disjoint_v1,5,0.2,42,0.2338119499768411,0.0046262125017818,0.9369152385363596,0.7031032885595183
PCA11,dinov2_b,defocus_blur,3,defocus_3,linear_probe,split_disjoint_v1,5,0.2,42,0.8295507179249653,0.006660742199999,0.9369152385363596,0.1073645206113942
PCA11,dinov2_b,defocus_blur,5,defocus_5,linear_probe,split_disjoint_v1,5,0.2,42,0.6231588698471514,0.0063817710605465,0.9369152385363596,0.3137563686892081
PCA11,dinov2_b,defocus_blur,8,defocus_8,linear_probe,split_disjoint_v1,5,0.2,42,0.4616025937934229,0.0071910435183234,0.9369152385363596,0.4753126447429365
PCA11,dinov2_b,gaussian_blur,10,blur_10,linear_probe,split_disjoint_v1,5,0.2,42,0.193886058360352,0.0116463098983689,0.9369152385363596,0.7430291801760075
PCA11,dinov2_b,gaussian_blur,12,blur_12,linear_probe,split_disjoint_v1,5,0.2,42,0.1504400185270959,0.0066051110588145,0.9369152385363596,0.7864752200092636
PCA11,dinov2_b,gaussian_blur,2,blur_2,linear_probe,split_disjoint_v1,5,0.2,42,0.8812413154238075,0.0072858849846171,0.9369152385363596,0.055673923112552
PCA11,dinov2_b,gaussian_blur,4,blur_4,linear_probe,split_disjoint_v1,5,0.2,42,0.5335803612783697,0.004285329691976,0.9369152385363596,0.4033348772579898
PCA11,dinov2_b,gaussian_blur,6,blur_6,linear_probe,split_disjoint_v1,5,0.2,42,0.3379342288096341,0.012044749872644,0.9369152385363596,0.5989810097267254
PCA11,dinov2_b,gaussian_blur,8,blur_8,linear_probe,split_disjoint_v1,5,0.2,42,0.2531727651690597,0.0083041907664715,0.9369152385363596,0.6837424733672998
PCA11,dinov2_b,gaussian_noise,0.02,gaussian_noise_0_02,linear_probe,split_disjoint_v1,5,0.2,42,0.9228346456692912,0.0039148766297573,0.9369152385363596,0.0140805928670681
PCA11,dinov2_b,gaussian_noise,0.05,gaussian_noise_0_05,linear_probe,split_disjoint_v1,5,0.2,42,0.8743862899490505,0.0061265607276652,0.9369152385363596,0.0625289485873089
PCA11,dinov2_b,gaussian_noise,0.1,gaussian_noise_0_1,linear_probe,split_disjoint_v1,5,0.2,42,0.7751736915238536,0.0076982257097977,0.9369152385363596,0.1617415470125058
PCA11,dinov2_b,green_channel_shift,-30,green_channel_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.933950903195924,0.0020630900834942,0.9369152385363596,0.0029643353404354
PCA11,dinov2_b,green_channel_shift,-45,green_channel_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.925706345530338,0.0038707887755027,0.9369152385363596,0.0112088930060213
PCA11,dinov2_b,green_channel_shift,30,green_channel_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.9248726262158408,0.0025937934228809,0.9369152385363596,0.0120426123205188
PCA11,dinov2_b,green_channel_shift,45,green_channel_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.9108846688281612,0.0022424675195757,0.9369152385363596,0.0260305697081983
PCA11,dinov2_b,illumination,0.7,brightness_0_7,linear_probe,split_disjoint_v1,5,0.2,42,0.9345067160722555,0.0018665531894034,0.9369152385363596,0.0024085224641039
PCA11,dinov2_b,illumination,0.85,brightness_0_85,linear_probe,split_disjoint_v1,5,0.2,42,0.9359888837424734,0.0019074812674362,0.9369152385363596,0.0009263547938861
PCA11,dinov2_b,illumination,1.15,brightness_1_15,linear_probe,split_disjoint_v1,5,0.2,42,0.935618341824919,0.0020295416674577,0.9369152385363596,0.0012968967114405
PCA11,dinov2_b,illumination,1.3,brightness_1_3,linear_probe,split_disjoint_v1,5,0.2,42,0.93024548402038,0.0039584734820234,0.9369152385363596,0.0066697545159796
PCA11,dinov2_b,impulse_noise,0.01,impulse_noise_0_01,linear_probe,split_disjoint_v1,5,0.2,42,0.8044465030106529,0.0062650628694436,0.9369152385363596,0.1324687355257066
PCA11,dinov2_b,impulse_noise,0.03,impulse_noise_0_03,linear_probe,split_disjoint_v1,5,0.2,42,0.6186197313571098,0.0063005747376125,0.9369152385363596,0.3182955071792497
PCA11,dinov2_b,impulse_noise,0.05,impulse_noise_0_05,linear_probe,split_disjoint_v1,5,0.2,42,0.5197776748494674,0.0067401462764544,0.9369152385363596,0.4171375636868921
PCA11,dinov2_b,jpeg,10,jpeg_10,linear_probe,split_disjoint_v1,5,0.2,42,0.7164427975914774,0.0040843738184434,0.9369152385363596,0.220472440944882
PCA11,dinov2_b,jpeg,20,jpeg_20,linear_probe,split_disjoint_v1,5,0.2,42,0.8286243631310791,0.0067312282073496,0.9369152385363596,0.1082908754052803
PCA11,dinov2_b,jpeg,30,jpeg_30,linear_probe,split_disjoint_v1,5,0.2,42,0.8686428902269571,0.0038707887755027,0.9369152385363596,0.0682723483094024
PCA11,dinov2_b,jpeg,50,jpeg_50,linear_probe,split_disjoint_v1,5,0.2,42,0.8956924502084298,0.0009890762623465,0.9369152385363596,0.0412227883279296
PCA11,dinov2_b,jpeg,70,jpeg_70,linear_probe,split_disjoint_v1,5,0.2,42,0.9118110236220472,0.002563844836146,0.9369152385363596,0.0251042149143122
PCA11,dinov2_b,motion_blur,15,motion_blur_15,linear_probe,split_disjoint_v1,5,0.2,42,0.5140342751273739,0.0108403302983386,0.9369152385363596,0.4228809634089856
PCA11,dinov2_b,motion_blur,5,motion_blur_5,linear_probe,split_disjoint_v1,5,0.2,42,0.8571560907827698,0.0065148498277043,0.9369152385363596,0.0797591477535897
PCA11,dinov2_b,motion_blur,9,motion_blur_9,linear_probe,split_disjoint_v1,5,0.2,42,0.6968040759610931,0.0056545595042267,0.9369152385363596,0.2401111625752664
PCA11,dinov2_b,pixelate,0.25,pixelate_0_25,linear_probe,split_disjoint_v1,5,0.2,42,0.6969893469198702,0.0061195533357716,0.9369152385363596,0.2399258916164892
PCA11,dinov2_b,pixelate,0.33,pixelate_0_33,linear_probe,split_disjoint_v1,5,0.2,42,0.7946271421954609,0.0067414193232645,0.9369152385363596,0.1422880963408985
PCA11,dinov2_b,pixelate,0.5,pixelate_0_5,linear_probe,split_disjoint_v1,5,0.2,42,0.8696618805002316,0.0049332198075754,0.9369152385363596,0.0672533580361278
PCA11,dinov2_b,red_channel_shift,-30,color_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.9324687355257062,0.0028310711977649,0.9369152385363596,0.0044465030106533
PCA11,dinov2_b,red_channel_shift,-45,color_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.9274664196387216,0.0026944028850854,0.9369152385363596,0.0094488188976379
PCA11,dinov2_b,red_channel_shift,30,color_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.9325613710050948,0.0041696257285509,0.9369152385363596,0.0043538675312646
PCA11,dinov2_b,red_channel_shift,45,color_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.9284854099119964,0.0039476194076262,0.9369152385363596,0.0084298286243631
PCA11,dinov2_b,resize,1.33,resize_1_33,linear_probe,split_disjoint_v1,5,0.2,42,0.921723019916628,0.007036638819762,0.9369152385363596,0.0151922186197314
PCA11,dinov2_b,resize,1.67,resize_1_67,linear_probe,split_disjoint_v1,5,0.2,42,0.8835572024085225,0.0063884908381905,0.9369152385363596,0.0533580361278369
PCA11,dinov2_b,resize,2.0,resize_2_0,linear_probe,split_disjoint_v1,5,0.2,42,0.8320518758684576,0.0048277218048338,0.9369152385363596,0.1048633626679018
PCA11,dinov2_b,rotation,135,rotation_135,linear_probe,split_disjoint_v1,5,0.2,42,0.8601204261232052,0.002716605520818,0.9369152385363596,0.0767948124131543
PCA11,dinov2_b,rotation,180,rotation_180,linear_probe,split_disjoint_v1,5,0.2,42,0.9329319129226494,0.0024227321594482,0.9369152385363596,0.00398332561371
PCA11,dinov2_b,rotation,45,rotation_45,linear_probe,split_disjoint_v1,5,0.2,42,0.8635479388605836,0.0020630900834942,0.9369152385363596,0.0733672996757759
PCA11,dinov2_b,rotation,90,rotation_90,linear_probe,split_disjoint_v1,5,0.2,42,0.9226493747105142,0.0043351029020093,0.9369152385363596,0.0142658638258452
PCA11,dinov2_b,scratch,mild,scratch_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.8648448355720241,0.0086721850771419,0.9369152385363596,0.0720704029643354
PCA11,dinov2_b,scratch,moderate,scratch_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.8661417322834645,0.0074512561564391,0.9369152385363596,0.070773506252895
PCA11,dinov2_b,scratch,severe,scratch_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.8884668828161185,0.0058176261113876,0.9369152385363596,0.0484483557202409
PCA11,dinov2_b,shot_noise,15,shot_noise_15,linear_probe,split_disjoint_v1,5,0.2,42,0.5471977767484947,0.0073328457349377,0.9369152385363596,0.3897174617878648
PCA11,dinov2_b,shot_noise,30,shot_noise_30,linear_probe,split_disjoint_v1,5,0.2,42,0.6866141732283465,0.0060291394516991,0.9369152385363596,0.250301065308013
PCA11,dinov2_b,shot_noise,60,shot_noise_60,linear_probe,split_disjoint_v1,5,0.2,42,0.780268642890227,0.0070828290332988,0.9369152385363596,0.1566465956461324
PCA11,dinov2_b,zoom_blur,1.05,zoom_blur_1_05,linear_probe,split_disjoint_v1,5,0.2,42,0.7203334877257989,0.0066633183912383,0.9369152385363596,0.2165817508105606
PCA11,dinov2_b,zoom_blur,1.1,zoom_blur_1_1,linear_probe,split_disjoint_v1,5,0.2,42,0.5690597498842057,0.0066193867846039,0.9369152385363596,0.3678554886521538
PCA11,dinov2_b,zoom_blur,1.2,zoom_blur_1_2,linear_probe,split_disjoint_v1,5,0.2,42,0.4344603983325614,0.0100072046508986,0.9369152385363596,0.502454840203798
