backbone,backbone_label,condition,condition_label,severity_rank,reference_dataset,target_dataset,target_tag,n_reference,n_target,ref_centroid_cosine,ref_mmd_rbf
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_0_7,440,440,0.007033586502075195,0.0033596158027648926
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_0_85,440,440,0.0034122467041015625,0.0016412734985351562
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_1_15,440,440,0.002939462661743164,0.0014237165451049805
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_1_3,440,440,0.00690382719039917,0.0033777952194213867
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_10,440,440,0.27496302127838135,0.12054353952407837
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_20,440,440,0.21584534645080566,0.09536248445510864
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_30,440,440,0.17824453115463257,0.07976675033569336
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_50,440,440,0.13278067111968994,0.05936145782470703
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_70,440,440,0.08846580982208252,0.0401378870010376
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,color_shift_-45,440,440,0.041983067989349365,0.019477009773254395
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,color_shift_-30,440,440,0.018185019493103027,0.008542656898498535
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,color_shift_30,440,440,0.01755589246749878,0.00857466459274292
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,color_shift_45,440,440,0.03485804796218872,0.017101168632507324
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,green_channel_shift_-45,440,440,0.05251622200012207,0.02506434917449951
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,green_channel_shift_-30,440,440,0.026313066482543945,0.012862801551818848
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,green_channel_shift_30,440,440,0.04089057445526123,0.01946049928665161
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,green_channel_shift_45,440,440,0.07863008975982666,0.03645527362823486
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,blue_channel_shift_-45,440,440,0.03045511245727539,0.01523447036743164
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,blue_channel_shift_-30,440,440,0.013992249965667725,0.007033646106719971
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,blue_channel_shift_30,440,440,0.007306218147277832,0.0036374330520629883
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,blue_channel_shift_45,440,440,0.01873040199279785,0.00913703441619873
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,gaussian_noise_0_02,440,440,0.00845038890838623,0.0041397809982299805
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,gaussian_noise_0_05,440,440,0.057999372482299805,0.02832484245300293
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,gaussian_noise_0_1,440,440,0.1313307285308838,0.06375211477279663
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,shot_noise_60,440,440,0.1445101499557495,0.07034021615982056
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,shot_noise_30,440,440,0.1843477487564087,0.09049719572067261
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,shot_noise_15,440,440,0.23406904935836792,0.11838990449905396
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,impulse_noise_0_01,440,440,0.014670968055725098,0.007295191287994385
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,impulse_noise_0_03,440,440,0.047615647315979004,0.025496959686279297
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,impulse_noise_0_05,440,440,0.08154648542404175,0.04445385932922363
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,motion_blur_5,440,440,0.06952238082885742,0.03740197420120239
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,motion_blur_9,440,440,0.13944077491760254,0.07291460037231445
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,motion_blur_15,440,440,0.2749119997024536,0.13246214389801025
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,zoom_blur_1_05,440,440,0.4092276692390442,0.20713943243026733
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,zoom_blur_1_1,440,440,0.6043874025344849,0.304323673248291
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,zoom_blur_1_2,440,440,0.7248436808586121,0.3638814091682434
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,contrast_0_5,440,440,0.019608736038208008,0.009424269199371338
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,contrast_0_75,440,440,0.007832765579223633,0.003816664218902588
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,contrast_1_25,440,440,0.0018464326858520508,0.0009573101997375488
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,contrast_1_5,440,440,0.003489255905151367,0.0018517374992370605
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,pixelate_0_5,440,440,0.31469690799713135,0.14622032642364502
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,pixelate_0_33,440,440,0.42182791233062744,0.20955759286880493
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,pixelate_0_25,440,440,0.5388686060905457,0.2724757194519043
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,scratch_mild,440,440,0.05737179517745972,0.026409387588500977
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,scratch_moderate,440,440,0.19227254390716553,0.08703821897506714
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,scratch_severe,440,440,0.4283432364463806,0.20474904775619507
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,rotation_45,440,440,0.1724693775177002,0.09118300676345825
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,rotation_90,440,440,0.06416141986846924,0.030017733573913574
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,rotation_135,440,440,0.17004573345184326,0.0884937047958374
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,rotation_180,440,440,0.0023300647735595703,0.0012291669845581055
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_mild,440,440,0.4107462167739868,0.16863936185836792
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_moderate,440,440,0.7569788694381714,0.3482467532157898
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_severe,440,440,0.9623778462409973,0.48348623514175415
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_optical_mild,440,440,0.18770158290863037,0.08612006902694702
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_optical_moderate,440,440,0.4247080087661743,0.1724393367767334
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_optical_severe,440,440,0.7341078519821167,0.2997702360153198
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_digital_mild,440,440,0.336617112159729,0.15879547595977783
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_digital_moderate,440,440,0.40046602487564087,0.192138671875
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_digital_severe,440,440,0.526874840259552,0.23843634128570557
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_field_mild,440,440,0.4583984613418579,0.22315233945846558
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_field_moderate,440,440,0.682700514793396,0.3358774781227112
efficientnet_b3,EffNet-B3,TierB_synth,Tier-B synthetic,1,BD11,BD11,compound_field_severe,440,440,0.7938694953918457,0.36728090047836304
efficientnet_b3,EffNet-B3,TierD_xmag,Tier-D cross-magnification,2,VN26_x10,VN26_x20,original,2600,2600,0.18862414360046387,0.07961118221282959
efficientnet_b3,EffNet-B3,TierD_xmag,Tier-D cross-magnification,2,VN26_x10,VN26_x50,original,2600,2600,0.28357750177383423,0.11026084423065186
efficientnet_b3,EffNet-B3,TierD_xmag,Tier-D cross-magnification,2,VN26_x20,VN26_x10,original,2600,2600,0.18641602993011475,0.07738661766052246
efficientnet_b3,EffNet-B3,TierD_xmag,Tier-D cross-magnification,2,VN26_x20,VN26_x50,original,2600,2600,0.3662484884262085,0.1507306694984436
efficientnet_b3,EffNet-B3,TierD_xmag,Tier-D cross-magnification,2,VN26_x50,VN26_x10,original,2600,2600,0.28772079944610596,0.1263250708580017
efficientnet_b3,EffNet-B3,TierD_xmag,Tier-D cross-magnification,2,VN26_x50,VN26_x20,original,2600,2600,0.36573147773742676,0.15796518325805664
efficientnet_b3,EffNet-B3,TierC_BFS46_FSDM41,Tier-C BFS46<->FSDM41,3,BFS46,FSDM41,original_shared_species,1088,1667,0.17946410179138184,0.08140766620635986
efficientnet_b3,EffNet-B3,TierC_BFS46_FSDM41,Tier-C BFS46<->FSDM41,3,FSDM41,BFS46,original_shared_species,1667,1088,0.18003273010253906,0.08064144849777222
convnext_tiny,ConvNeXt-T,TierA_clean,Tier-A clean,0,WRD25,WRD25,original_holdout,1079,1079,0.039328694343566895,0.022372841835021973
convnext_tiny,ConvNeXt-T,TierA_clean,Tier-A clean,0,DTSR14,DTSR14,original_holdout,4451,4452,0.06407737731933594,0.029546082019805908
convnext_tiny,ConvNeXt-T,TierA_clean,Tier-A clean,0,PCA11,PCA11,original_holdout,5397,5398,0.059139907360076904,0.04226869344711304
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_2,1901,1901,0.2699897289276123,0.11515361070632935
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_4,1901,1901,0.5670499801635742,0.22917956113815308
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_6,1901,1901,0.7270129919052124,0.30848926305770874
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_8,1901,1901,0.7775887250900269,0.3578222393989563
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_10,1901,1901,0.7924802303314209,0.3563157320022583
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blur_12,1901,1901,0.7896910309791565,0.3499075770378113
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,defocus_3,1901,1901,0.19117599725723267,0.08391577005386353
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,defocus_5,1901,1901,0.3359450101852417,0.1438787579536438
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,defocus_8,1901,1901,0.4871331453323364,0.21130335330963135
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,defocus_11,1901,1901,0.5467948317527771,0.24152815341949463
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,defocus_15,1901,1901,0.5910912156105042,0.2757059931755066
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,resize_1_33,1901,1901,0.06477755308151245,0.031055867671966553
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,resize_1_67,1901,1901,0.0978538990020752,0.04640185832977295
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,resize_2_0,1901,1901,0.1385006308555603,0.06332135200500488
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,brightness_0_7,1901,1901,0.002789020538330078,0.0022863149642944336
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,brightness_0_85,1901,1901,0.0009725689888000488,0.0014673471450805664
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,brightness_1_15,1901,1901,0.000907599925994873,0.0013657212257385254
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,brightness_1_3,1901,1901,0.003404974937438965,0.0030400753021240234
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,jpeg_10,1901,1901,0.3733938932418823,0.1572379469871521
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,jpeg_20,1901,1901,0.25818920135498047,0.1080014705657959
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,jpeg_30,1901,1901,0.21929210424423218,0.0936499834060669
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,jpeg_50,1901,1901,0.18493282794952393,0.08010143041610718
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,jpeg_70,1901,1901,0.15444135665893555,0.06898581981658936
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,color_shift_-45,1901,1901,0.015719950199127197,0.010026693344116211
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,color_shift_-30,1901,1901,0.007426023483276367,0.005196630954742432
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,color_shift_30,1901,1901,0.02347666025161743,0.013541817665100098
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,color_shift_45,1901,1901,0.03920328617095947,0.023412108421325684
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,green_channel_shift_-45,1901,1901,0.07440495491027832,0.049163997173309326
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,green_channel_shift_-30,1901,1901,0.047604501247406006,0.03138172626495361
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,green_channel_shift_30,1901,1901,0.03534388542175293,0.021056652069091797
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,green_channel_shift_45,1901,1901,0.06288337707519531,0.035064101219177246
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blue_channel_shift_-45,1901,1901,0.023404359817504883,0.015115737915039062
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blue_channel_shift_-30,1901,1901,0.013043403625488281,0.008623659610748291
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blue_channel_shift_30,1901,1901,0.015869736671447754,0.010379433631896973
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,blue_channel_shift_45,1901,1901,0.030161738395690918,0.018550336360931396
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,gaussian_noise_0_02,1901,1901,0.011269152164459229,0.006478309631347656
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,gaussian_noise_0_05,1901,1901,0.054873108863830566,0.028470337390899658
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,gaussian_noise_0_1,1901,1901,0.14517271518707275,0.07715362310409546
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,shot_noise_60,1901,1901,0.11068481206893921,0.05383390188217163
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,shot_noise_30,1901,1901,0.19034361839294434,0.10579544305801392
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,shot_noise_15,1901,1901,0.34229499101638794,0.20111507177352905
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,impulse_noise_0_01,1901,1901,0.07242047786712646,0.034601569175720215
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,impulse_noise_0_03,1901,1901,0.09347498416900635,0.048791468143463135
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,impulse_noise_0_05,1901,1901,0.11502665281295776,0.06082707643508911
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,motion_blur_5,1901,1901,0.06492602825164795,0.03355562686920166
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,motion_blur_9,1901,1901,0.1378103494644165,0.06494683027267456
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,motion_blur_15,1901,1901,0.2877576947212219,0.1277180314064026
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,zoom_blur_1_05,1901,1901,0.3646419644355774,0.15530580282211304
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,zoom_blur_1_1,1901,1901,0.514488697052002,0.2411566972732544
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,zoom_blur_1_2,1901,1901,0.4703885316848755,0.26294392347335815
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,contrast_0_5,1901,1901,0.0141981840133667,0.010899186134338379
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,contrast_0_75,1901,1901,0.0034122467041015625,0.0032830238342285156
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,contrast_1_25,1901,1901,0.0019922256469726562,0.0018367767333984375
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,contrast_1_5,1901,1901,0.006421566009521484,0.0037690401077270508
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,pixelate_0_5,1901,1901,0.41368377208709717,0.22129476070404053
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,pixelate_0_33,1901,1901,0.792280912399292,0.4741557240486145
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,pixelate_0_25,1901,1901,0.7137704491615295,0.43636733293533325
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,scratch_mild,1901,1901,0.39986586570739746,0.19621163606643677
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,scratch_moderate,1901,1901,0.7264374494552612,0.35202258825302124
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,scratch_severe,1901,1901,0.8910856246948242,0.4567990303039551
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,rotation_45,1901,1901,0.5403546094894409,0.268593966960907
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,rotation_90,1901,1901,0.048465609550476074,0.02645164728164673
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,rotation_135,1901,1901,0.5422892570495605,0.2732900381088257
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,rotation_180,1901,1901,0.001475691795349121,0.0017578601837158203
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_mild,1901,1901,0.6230380535125732,0.2669028043746948
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_moderate,1901,1901,0.883597731590271,0.42087334394454956
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_severe,1901,1901,0.955621063709259,0.5246890187263489
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_optical_mild,1901,1901,0.2896219491958618,0.12395483255386353
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_optical_moderate,1901,1901,0.6074424982070923,0.24937963485717773
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_optical_severe,1901,1901,0.7465110421180725,0.32553911209106445
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_digital_mild,1901,1901,0.2480384111404419,0.1202654242515564
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_digital_moderate,1901,1901,0.4004110097885132,0.19055485725402832
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_digital_severe,1901,1901,0.47764861583709717,0.2269604206085205
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_field_mild,1901,1901,0.4692351818084717,0.1964963674545288
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_field_moderate,1901,1901,0.6406626105308533,0.2997545599937439
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,BFS46,BFS46,compound_field_severe,1901,1901,0.6324822306632996,0.3102933168411255
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blur_2,2942,2942,0.336775541305542,0.16453617811203003
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blur_4,2942,2942,0.5720047950744629,0.3071773648262024
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blur_6,2942,2942,0.6689743995666504,0.3763613700866699
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blur_8,2942,2942,0.6881782412528992,0.40485596656799316
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blur_10,2942,2942,0.6527726650238037,0.40754610300064087
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blur_12,2942,2942,0.6175047159194946,0.38821011781692505
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,defocus_3,2942,2942,0.23714959621429443,0.11802196502685547
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,defocus_5,2942,2942,0.3595585823059082,0.19637668132781982
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,defocus_8,2942,2942,0.4817314147949219,0.28781598806381226
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,defocus_11,2942,2942,0.54142165184021,0.3432522416114807
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,defocus_15,2942,2942,0.5531741380691528,0.35854828357696533
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,resize_1_33,2942,2942,0.05277538299560547,0.028339087963104248
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,resize_1_67,2942,2942,0.07387971878051758,0.039925456047058105
convnext_tiny,ConvNeXt-T,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,resize_2_0,2942,2942,0.11621987819671631,0.05964183807373047
