condition,mmd,failure,compactness
TierB_synth_severe,0.1181572675704956,0.6696475539189901,0.6048386693000793
TierB_synth_severe,0.189517080783844,0.586533403471857,0.5237319469451904
TierB_synth_severe,0.2477816939353943,0.7169910573382431,0.42994844913482666
TierB_synth_severe,0.2491098642349243,0.8342977380326144,0.3692787289619446
TierB_synth_mild,0.0035527944564819,0.0042083114150447,0.6056220531463623
TierB_synth_mild,0.0022015571594238,0.0010520778537612,0.6173772811889648
TierB_synth_mild,0.0018422603607177,0.0010520778537612,0.6226192712783813
TierB_synth_mild,0.0027767419815063,0.0031562335612835,0.6286625862121582
TierB_synth_severe,0.1215138435363769,0.5213045765386639,0.5016635060310364
TierB_synth_severe,0.1953170895576477,0.6764860599684377,0.391413152217865
TierB_synth_severe,0.2921547293663025,0.8700683850604946,0.33381009101867676
TierB_synth_mild,0.1524386405944824,0.1299316149395055,0.5306825637817383
