dataset,backbone,perturbation,severity,image_idx,csi,csi_bo,csi_hungarian,csi_permutation_gap,csi_c0,csi_c1,csi_c2
DTSR14,resnet50,gaussian_blur,4,57,0.09547427758617806,0.09547427758617806,0.3755894410213116,0.28011516343513354,0.0,0.04921353043295281,0.2372093023255814
DTSR14,resnet50,gaussian_blur,4,58,0.14530803156091723,0.14530803156091723,0.2315722140365266,0.08626418247560938,0.3952840075455879,0.005649717514124294,0.03499036962303953
DTSR14,resnet50,gaussian_blur,4,59,0.33997478613031856,0.33997478613031856,0.33997478613031856,0.0,0.3698226877524475,0.1915794519453543,0.4585222186931539
DTSR14,resnet50,gaussian_blur,4,60,0.45755088780119735,0.45755088780119735,0.45755088780119735,0.0,0.42548206884123263,0.5366664205007016,0.4105041740616578
DTSR14,resnet50,gaussian_blur,4,61,0.5496319731434086,0.5496319731434086,0.5496319731434086,0.0,0.6866703236423478,0.48880086424198776,0.47342473154589043
DTSR14,resnet50,gaussian_blur,4,62,0.5897233498916498,0.5897233498916498,0.5897233498916498,0.0,0.4036239815152621,0.8693337343961498,0.4962123337635374
DTSR14,resnet50,gaussian_blur,4,63,0.22057962816849783,0.22057962816849783,0.7877968705390289,0.5672172423705311,0.6601809393976948,0.00013531433520067116,0.0014226307725979427
DTSR14,resnet50,gaussian_blur,4,64,0.379667514789689,0.379667514789689,0.379667514789689,0.0,0.47667258977643706,0.035890991910783,0.626438962681847
DTSR14,resnet50,gaussian_blur,4,65,0.4795242347110468,0.4795242347110468,0.4795242347110468,0.0,0.63144005041752,0.12433952616328618,0.6827931275523343
DTSR14,resnet50,gaussian_blur,4,66,0.6030999095805528,0.6030999095805528,0.6030999095805528,0.0,0.8013438279900172,0.5493755575379126,0.45858034321372854
DTSR14,resnet50,gaussian_blur,4,67,0.5312155132377399,0.5312155132377399,0.5312155132377399,0.0,0.6698156585712495,0.25278512462931796,0.6710457565126521
DTSR14,resnet50,gaussian_blur,4,68,0.6550647046291506,0.6550647046291506,0.6550647046291506,0.0,0.7908459214501511,0.8089990218454516,0.3653491705918493
DTSR14,resnet50,gaussian_blur,4,69,0.2214748216391618,0.2214748216391618,0.4120880045636613,0.1906131829244995,0.4806837269044561,0.18029441772336394,0.0034463202896654016
DTSR14,resnet50,gaussian_blur,4,70,0.6287504228726952,0.6287504228726952,0.6287504228726952,0.0,0.6639052906788873,0.5149206349206349,0.7074253430185634
